family_size,residential_area,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,cb_person_cred_hist_average_value
9,1,24,30000,RENT,8,HEALTHANDBEAUTY,B,4800,18.9,0,0.16,N,2,90927.66
4,4,24,42000,MORTGAGE,8,PERSONAL,B,1000,18.9,0,0.02,N,4,6614.695
2,4,23,36000,MORTGAGE,7,HOMEIMPROVEMENT,B,6725,18.9,1,0.19,N,2,5981.607
2,5,25,32400,RENT,2,MEDICAL,B,4900,18.9,1,0.15,N,2,93543.394
5,3,24,42000,MORTGAGE,4,HEALTHANDBEAUTY,B,1200,18.9,0,0.03,N,3,172671.724
9,3,23,28800,RENT,0,ELECTRONICS,B,5000,18.9,0,0.17,N,2,157817.266
6,5,22,30000,RENT,0,ELECTRONICS,B,5000,18.9,0,0.17,N,2,145182.071
6,3,26,36000,MORTGAGE,2,HOMEIMPROVEMENT,B,6000,18.9,1,0.17,N,2,27204.249
1,3,24,34900,RENT,3,FURNITURE,B,5000,18.9,0,0.14,N,3,100233.894
3,5,22,43000,OWN,5,HEALTHANDBEAUTY,B,3500,18.9,0,0.08,N,3,6535.966
5,4,23,69000,RENT,7,PERSONAL,B,9000,18.9,0,0.13,N,2,17474.932
9,1,23,45000,MORTGAGE,7,ELECTRONICS,B,14000,18.9,0,0.31,N,2,163509.918
2,1,21,44000,RENT,5,FURNITURE,B,8500,18.9,1,0.19,N,2,153428.74
8,4,22,65000,RENT,3,ELECTRONICS,B,5000,18.9,0,0.08,N,3,88906.845
2,2,22,72000,RENT,1,MEDICAL,B,5000,18.9,0,0.07,N,3,60738.264
3,4,22,75000,RENT,5,HEALTHANDBEAUTY,B,5000,18.9,0,0.07,N,3,179489.446
7,5,23,45600,MORTGAGE,,MEDICAL,B,3000,18.9,0,0.07,N,4,172950.307
4,2,26,24000,RENT,3,ELECTRONICS,B,5400,18.9,0,0.23,N,3,120416.522
6,2,25,47000,MORTGAGE,5,ELECTRONICS,B,10400,18.9,0,0.22,N,2,83513.842
5,4,22,48000,RENT,3,ELECTRONICS,B,5500,18.9,0,0.11,N,4,145578.951
7,3,24,72996,RENT,2,PERSONAL,B,5500,18.9,0,0.08,N,3,70152.224
1,4,24,47100,MORTGAGE,,PERSONAL,B,4000,18.9,0,0.08,N,3,61895.868
8,1,23,50000,RENT,3,MEDICAL,B,5600,18.9,0,0.11,N,4,40859.348
4,4,23,22884,RENT,8,ELECTRONICS,B,6000,18.9,0,0.26,N,3,90618.385
4,1,21,39900,RENT,3,FURNITURE,B,6000,18.9,0,0.15,N,3,116817.582
3,1,23,45000,RENT,7,HEALTHANDBEAUTY,B,6000,18.9,0,0.13,N,2,125458.074
9,4,23,50000,RENT,4,FURNITURE,B,6000,18.9,0,0.12,N,3,99607.192
4,5,24,53000,RENT,0,ELECTRONICS,B,6000,18.9,0,0.11,N,2,21005.264
1,2,22,60000,RENT,5,ELECTRONICS,B,6000,18.9,0,0.1,N,4,25775.45
3,2,26,50000,OWN,11,HOMEIMPROVEMENT,B,1800,18.9,0,0.04,N,4,175331.919
2,1,23,50000,OWN,3,PERSONAL,B,1500,18.9,0,0.03,N,2,6120.237
1,4,22,63000,RENT,6,PERSONAL,B,6000,18.9,0,0.1,N,2,2292.813
6,5,23,70000,RENT,4,ELECTRONICS,B,6000,18.9,0,0.09,N,4,192239.798
9,1,22,51900,MORTGAGE,5,HEALTHANDBEAUTY,B,14100,18.9,0,0.27,N,2,138447.66
6,2,24,66000,RENT,2,HEALTHANDBEAUTY,B,7000,18.9,0,0.11,N,3,12909.04
5,5,25,36000,RENT,1,MEDICAL,B,6600,18.9,0,0.18,N,4,52725.334
5,5,23,55000,RENT,1,HEALTHANDBEAUTY,B,6800,18.9,0,0.12,N,2,171252.969
6,5,25,30500,RENT,5,MEDICAL,B,6400,18.9,0,0.21,N,4,47522.995
2,4,23,54000,MORTGAGE,0,ELECTRONICS,B,10000,18.9,0,0.19,N,4,123469.694
6,3,21,32000,RENT,3,HEALTHANDBEAUTY,B,7000,18.9,0,0.22,N,2,10775.246
3,4,23,54996,MORTGAGE,7,ELECTRONICS,B,2100,18.9,0,0.04,N,3,188543.39
8,4,25,55000,MORTGAGE,9,ELECTRONICS,B,6300,18.9,0,0.11,N,3,115390.072
6,2,23,55000,MORTGAGE,1,HEALTHANDBEAUTY,B,1500,18.9,0,0.03,N,3,101006.206
2,2,23,55000,OWN,7,HEALTHANDBEAUTY,B,1000,18.9,0,0.02,N,4,58135.099
8,5,24,55152,MORTGAGE,8,PERSONAL,B,16000,18.9,0,0.29,N,2,101609.324
1,1,25,49963,MORTGAGE,9,ELECTRONICS,B,2100,18.9,1,0.04,N,3,127296.273
3,3,25,56000,MORTGAGE,9,HEALTHANDBEAUTY,B,12375,18.9,0,0.22,N,4,179911.009
2,1,24,56000,OWN,8,ELECTRONICS,B,2000,18.9,0,0.04,N,2,88411.211
2,4,23,56400,MORTGAGE,,ELECTRONICS,B,4000,18.9,0,0.07,N,4,155553.496
9,3,23,68000,RENT,1,ELECTRONICS,B,7500,18.9,0,0.11,N,3,93828.421
9,3,24,100300,RENT,3,MEDICAL,B,7500,18.9,0,0.07,N,4,159289.241
7,2,26,50000,RENT,3,ELECTRONICS,B,7525,18.9,0,0.15,N,2,193410.949
6,3,22,21600,RENT,3,MEDICAL,B,8000,18.9,1,0.37,N,3,83707.521
1,3,21,59000,MORTGAGE,5,PERSONAL,B,5600,18.9,0,0.09,N,4,140019.728
5,1,22,28800,RENT,6,ELECTRONICS,B,8000,18.9,0,0.28,N,2,11969.268
3,4,22,30996,RENT,2,FURNITURE,B,8000,18.9,0,0.26,N,2,14575.954
8,3,24,31200,RENT,7,MEDICAL,B,8000,18.9,0,0.26,N,2,109972.262
4,4,23,31200,RENT,6,HEALTHANDBEAUTY,B,8000,18.9,0,0.26,N,4,184517.792
6,1,24,38000,RENT,8,MEDICAL,B,8000,18.9,0,0.21,N,2,134701.055
4,3,25,60000,MORTGAGE,10,FURNITURE,B,10000,18.9,0,0.17,N,2,87340.251
4,5,26,54000,MORTGAGE,11,FURNITURE,B,4800,18.9,1,0.09,N,2,88922.479
2,2,23,40000,RENT,3,ELECTRONICS,B,8000,18.9,0,0.2,N,3,160100.594
7,2,25,60000,MORTGAGE,2,MEDICAL,B,12500,18.9,0,0.21,N,2,126708.202
4,4,25,60000,MORTGAGE,3,HEALTHANDBEAUTY,B,10000,18.9,0,0.17,N,4,4077.255
4,4,24,60000,MORTGAGE,2,PERSONAL,B,2600,18.9,0,0.04,N,4,15536.766
7,2,25,54000,RENT,1,HOMEIMPROVEMENT,B,8000,18.9,1,0.15,N,4,117144.541
8,5,25,66000,RENT,1,HOMEIMPROVEMENT,B,5050,18.9,0,0.08,N,2,18072.565
5,5,21,12000,RENT,5,HEALTHANDBEAUTY,B,5000,18.9,1,0.42,N,2,86803.788
7,3,22,61000,MORTGAGE,1,FURNITURE,B,8000,18.9,0,0.13,N,2,63410.008
5,1,24,61289,MORTGAGE,8,PERSONAL,B,2000,18.9,0,0.03,N,4,164139.714
9,2,24,61500,MORTGAGE,8,HEALTHANDBEAUTY,B,3200,18.9,0,0.05,N,2,109799.399
9,4,24,79000,RENT,0,MEDICAL,B,8000,18.9,0,0.1,N,2,18595.737
7,4,25,56000,MORTGAGE,7,HOMEIMPROVEMENT,B,2000,18.9,1,0.04,N,3,53989.788
5,5,23,92004,RENT,2,FURNITURE,B,8000,18.9,0,0.09,N,4,128112.995
7,1,26,62500,MORTGAGE,9,MEDICAL,B,8000,18.9,0,0.13,N,2,77396.954
5,3,21,62916,MORTGAGE,5,ELECTRONICS,B,15000,18.9,0,0.24,N,4,69590.607
2,5,22,32000,RENT,3,ELECTRONICS,B,8400,18.9,0,0.26,N,4,73572.331
3,1,24,63000,MORTGAGE,5,HEALTHANDBEAUTY,B,20000,18.9,0,0.32,N,3,101540.631
9,2,26,35960,RENT,10,MEDICAL,B,8400,18.9,0,0.23,N,3,4887.837
5,1,25,63000,MORTGAGE,9,ELECTRONICS,B,25000,18.9,0,0.4,N,2,18362.23
6,3,24,63000,MORTGAGE,8,HEALTHANDBEAUTY,B,6300,18.9,0,0.1,N,4,97645.947
9,5,22,69000,RENT,5,MEDICAL,B,8650,18.9,0,0.13,N,3,72488.897
5,4,25,25000,RENT,5,MEDICAL,B,9000,18.9,1,0.36,N,2,144702.528
1,1,24,26400,RENT,3,HOMEIMPROVEMENT,B,9000,18.9,1,0.34,N,3,78384.569
6,1,23,65000,MORTGAGE,5,ELECTRONICS,B,4000,18.9,0,0.06,N,4,143561.014
7,3,24,46704,RENT,2,ELECTRONICS,B,9000,18.9,0,0.19,N,4,129931.221
6,1,22,65000,OWN,6,HEALTHANDBEAUTY,B,7000,18.9,0,0.11,N,4,69415.833
2,1,22,57500,RENT,1,FURNITURE,B,9100,18.9,0,0.16,N,4,178315.498
2,4,24,65000,MORTGAGE,6,PERSONAL,B,11000,18.9,0,0.17,N,2,11653.955
2,5,26,59000,MORTGAGE,,ELECTRONICS,B,9800,18.9,1,0.17,N,4,162790.157
6,3,25,66000,MORTGAGE,9,MEDICAL,B,6600,18.9,0,0.1,N,4,60548.542
9,2,22,66000,MORTGAGE,6,FURNITURE,B,10000,18.9,0,0.15,N,3,146557.744
6,5,23,66661,MORTGAGE,7,MEDICAL,B,1500,18.9,0,0.02,N,3,98241.961
1,5,26,66800,MORTGAGE,0,PERSONAL,B,2500,18.9,0,0.04,N,4,139537.254
9,2,25,67200,MORTGAGE,6,HOMEIMPROVEMENT,B,3250,18.9,0,0.05,N,2,35554.357
4,2,26,30720,RENT,4,FURNITURE,B,10000,18.9,1,0.33,N,3,152920.79
3,3,26,33200,RENT,2,MEDICAL,B,10000,18.9,0,0.3,N,2,5592.378
1,2,25,69600,MORTGAGE,9,HEALTHANDBEAUTY,B,7000,18.9,0,0.1,N,2,147573.204
9,3,22,70000,MORTGAGE,6,MEDICAL,B,2000,18.9,0,0.03,N,4,109201.896
9,2,22,70000,MORTGAGE,6,HEALTHANDBEAUTY,B,6000,18.9,0,0.09,N,2,149183.062
5,2,24,71000,MORTGAGE,8,ELECTRONICS,B,3500,18.9,0,0.05,N,2,35084.913
8,3,22,38004,RENT,0,MEDICAL,B,4100,18.9,0,0.11,N,4,186157.983
7,2,23,65000,RENT,0,ELECTRONICS,B,10000,18.9,0,0.15,N,4,95723.639
9,2,24,75000,MORTGAGE,8,PERSONAL,B,1200,18.9,0,0.02,N,2,9038.611
9,4,25,75000,MORTGAGE,8,FURNITURE,B,12000,18.9,0,0.16,N,3,199535.241
4,3,23,75000,RENT,0,PERSONAL,B,10000,18.9,0,0.13,N,2,168044.613
7,2,26,78000,MORTGAGE,7,HOMEIMPROVEMENT,B,3000,18.9,0,0.04,N,2,53754.183
3,4,26,78420,MORTGAGE,2,HOMEIMPROVEMENT,B,8000,18.9,0,0.1,N,4,2164.415
1,5,23,34000,RENT,0,FURNITURE,B,11500,18.9,1,0.34,N,2,48309.751
9,3,24,80000,MORTGAGE,2,MEDICAL,B,2500,18.9,0,0.03,N,2,88903.436
9,3,22,32500,RENT,0,MEDICAL,B,12000,18.9,1,0.37,N,2,196288.246
3,4,22,36000,RENT,6,HEALTHANDBEAUTY,B,12000,18.9,1,0.33,N,2,129401.284
5,1,21,36780,RENT,2,FURNITURE,B,12000,18.9,1,0.33,N,4,127380.842
4,1,24,81000,MORTGAGE,8,HOMEIMPROVEMENT,B,20000,18.9,0,0.25,N,4,37172.829
1,4,21,45176,RENT,1,MEDICAL,B,12000,18.9,0,0.27,N,3,20304.992
7,3,23,76000,MORTGAGE,8,FURNITURE,B,6000,18.9,1,0.08,N,2,37548.368
3,2,21,24996,RENT,0,FURNITURE,B,3000,18.9,0,0.12,N,3,142154.523
5,3,21,27600,RENT,2,ELECTRONICS,B,3000,18.9,0,0.11,N,4,1534.783
6,1,21,37500,OWN,5,HEALTHANDBEAUTY,B,6000,18.9,0,0.16,N,3,80811.05
6,4,22,36000,RENT,6,MEDICAL,B,3000,18.9,1,0.08,N,4,12050.304
2,3,22,42000,RENT,6,PERSONAL,B,3000,18.9,0,0.07,N,2,191279.125
7,3,22,75000,RENT,4,PERSONAL,B,12000,18.9,0,0.16,N,3,7857.022
8,2,24,77000,RENT,6,MEDICAL,B,12000,18.9,0,0.16,N,4,37494.421
2,2,24,85500,MORTGAGE,3,HOMEIMPROVEMENT,B,12000,18.9,0,0.14,N,4,180400.858
5,3,22,86000,MORTGAGE,6,ELECTRONICS,B,10000,18.9,0,0.12,N,2,67953.466
6,3,24,88560,MORTGAGE,7,PERSONAL,B,10000,18.9,0,0.11,N,4,132425.762
7,2,22,36000,RENT,1,PERSONAL,B,12200,18.9,1,0.34,N,3,121191.386
8,5,24,26000,RENT,1,MEDICAL,B,12250,18.9,1,0.47,N,2,63144.089
3,5,25,90000,MORTGAGE,4,PERSONAL,B,3000,18.9,0,0.03,N,4,58806.289
6,2,24,36000,RENT,0,FURNITURE,B,12250,18.9,1,0.34,N,2,176236.329
6,2,24,60000,RENT,4,ELECTRONICS,B,12500,18.9,0,0.21,N,2,114474.395
3,1,22,93218,MORTGAGE,5,MEDICAL,B,12000,18.9,0,0.13,N,3,93671.837
1,5,24,94000,MORTGAGE,4,ELECTRONICS,B,25000,18.9,0,0.27,N,4,81794.318
3,1,22,94692,MORTGAGE,5,ELECTRONICS,B,20000,18.9,0,0.21,N,4,50699.716
6,2,22,95000,MORTGAGE,3,FURNITURE,B,7200,18.9,0,0.08,N,2,13345.624
1,2,25,95000,MORTGAGE,0,FURNITURE,B,15000,18.9,0,0.16,N,3,63774.091
2,2,23,98800,MORTGAGE,7,HEALTHANDBEAUTY,B,1000,18.9,0,0.01,N,3,184875.015
2,4,26,99000,MORTGAGE,10,HEALTHANDBEAUTY,B,5000,18.9,0,0.05,N,2,124893.114
7,2,23,99996,MORTGAGE,2,PERSONAL,B,4800,18.9,0,0.05,N,2,99299.56
8,2,23,100000,MORTGAGE,5,MEDICAL,B,8000,18.9,0,0.08,N,4,144977.884
5,4,23,100000,MORTGAGE,7,PERSONAL,B,11200,18.9,0,0.11,N,2,199639.777
6,1,22,100000,MORTGAGE,6,ELECTRONICS,B,3000,18.9,0,0.03,N,3,50019.153
6,5,22,40000,RENT,4,FURNITURE,B,14125,18.9,1,0.35,N,3,162126.172
6,3,24,100800,MORTGAGE,4,ELECTRONICS,B,21000,18.9,0,0.21,N,4,159428.753
5,1,23,102000,MORTGAGE,7,ELECTRONICS,B,10000,18.9,0,0.1,N,2,24624.357
5,3,26,35000,RENT,,MEDICAL,B,14500,18.9,1,0.41,N,3,20586.462
7,3,23,105000,MORTGAGE,5,ELECTRONICS,B,20000,18.9,0,0.19,N,4,185395.266
1,5,24,49500,RENT,3,ELECTRONICS,B,14500,18.9,1,0.29,N,3,19014
2,4,22,105600,MORTGAGE,4,PERSONAL,B,8000,18.9,0,0.08,N,2,164219.638
1,2,26,45000,RENT,5,PERSONAL,B,2000,18.9,0,0.04,N,2,73820.36
1,5,25,110000,MORTGAGE,1,PERSONAL,B,25000,18.9,0,0.23,N,4,83460.742
4,1,22,110196,MORTGAGE,6,MEDICAL,B,25000,18.9,0,0.23,N,3,50607.739
7,1,25,113000,MORTGAGE,8,HEALTHANDBEAUTY,B,21000,18.9,0,0.19,N,4,180562.152
6,1,22,27560,OWN,6,ELECTRONICS,B,2800,18.9,0,0.1,N,4,142313.945
8,4,21,34000,RENT,4,ELECTRONICS,B,1800,18.9,0,0.05,N,4,69068.706
2,4,25,118189,MORTGAGE,9,HEALTHANDBEAUTY,B,25000,18.9,0,0.21,N,3,65160.863
9,4,23,120000,MORTGAGE,3,MEDICAL,B,30000,18.9,0,0.25,N,4,87004.79
6,5,26,108000,MORTGAGE,8,HOMEIMPROVEMENT,B,15000,18.9,1,0.14,N,3,23820.817
6,5,23,24000,RENT,4,HEALTHANDBEAUTY,B,1500,18.9,0,0.06,N,2,111076.95
8,2,25,125000,MORTGAGE,9,FURNITURE,B,25000,18.9,0,0.2,N,3,142314.822
6,1,22,24000,OWN,3,ELECTRONICS,B,6000,18.9,0,0.25,N,4,187663.866
9,2,26,132750,MORTGAGE,8,HOMEIMPROVEMENT,B,12000,18.9,0,0.09,N,4,112262.681
9,2,22,90000,RENT,5,MEDICAL,B,15000,18.9,0,0.17,N,4,16299.886
9,2,23,68000,RENT,3,MEDICAL,B,15700,18.9,0,0.23,N,2,76421.381
2,2,25,175000,MORTGAGE,9,PERSONAL,B,7550,18.9,0,0.04,N,4,86779.645
2,2,24,130000,RENT,7,MEDICAL,B,24000,18.9,0,0.18,N,3,181716.434
2,1,22,28800,RENT,6,MEDICAL,B,8000,18.9,0,0.28,N,2,186247.943
3,2,22,30000,MORTGAGE,6,FURNITURE,B,3000,18.9,0,0.1,N,3,115101.558
6,4,22,38400,MORTGAGE,,PERSONAL,B,5000,18.9,0,0.13,N,3,13756.126
6,2,24,46704,RENT,2,PERSONAL,B,9000,18.9,0,0.19,N,3,64102.899
8,1,25,60000,MORTGAGE,2,ELECTRONICS,B,12500,18.9,0,0.21,N,4,183489.261
1,2,23,40000,RENT,3,ELECTRONICS,B,8000,18.9,0,0.2,N,2,62828.767
3,3,24,60000,RENT,4,PERSONAL,B,12500,18.9,0,0.21,N,3,173012.025
1,4,23,66661,MORTGAGE,7,PERSONAL,B,1500,18.9,0,0.02,N,2,153060.582
8,1,23,24000,RENT,2,MEDICAL,B,2800,18.9,1,0.12,N,3,137780.574
4,4,22,26400,MORTGAGE,2,HEALTHANDBEAUTY,B,4400,18.9,0,0.17,N,3,174621.953
2,3,25,49963,MORTGAGE,9,MEDICAL,B,2100,18.9,1,0.04,N,3,158749.048
4,2,23,43949,RENT,7,MEDICAL,B,3000,18.9,0,0.07,N,2,30801.453
5,3,22,100000,MORTGAGE,6,ELECTRONICS,B,3000,18.9,0,0.03,N,4,3726.606
4,4,22,30000,RENT,0,PERSONAL,B,5000,18.9,0,0.17,N,4,148760.225
5,2,24,55152,MORTGAGE,8,ELECTRONICS,B,16000,18.9,0,0.29,N,4,187789.24
4,1,22,57500,RENT,1,HEALTHANDBEAUTY,B,9100,18.9,0,0.16,N,3,196664.492
6,2,22,69000,RENT,5,ELECTRONICS,B,8650,18.9,0,0.13,N,4,141659.087
2,5,24,79000,RENT,0,MEDICAL,B,8000,18.9,0,0.1,N,4,18421.719
8,5,24,33600,RENT,5,PERSONAL,B,4450,18.9,0,0.13,N,4,49519.099
5,3,26,45000,RENT,5,MEDICAL,B,2000,18.9,0,0.04,N,3,186588.357
2,1,22,66000,MORTGAGE,6,HEALTHANDBEAUTY,B,10000,18.9,0,0.15,N,4,124705.54
9,5,22,75000,RENT,5,ELECTRONICS,B,5000,18.9,0,0.07,N,4,110945.189
9,5,21,39900,RENT,3,ELECTRONICS,B,6000,18.9,0,0.15,N,2,67901.146
2,2,24,34900,RENT,3,HEALTHANDBEAUTY,B,5000,18.9,0,0.14,N,3,24880.576
8,5,25,63600,MORTGAGE,9,FURNITURE,B,7000,18.9,1,0.11,N,4,178938.763
1,5,23,75000,RENT,0,HEALTHANDBEAUTY,B,10000,18.9,0,0.13,N,4,28300.38
1,4,23,45000,RENT,7,ELECTRONICS,B,6000,18.9,0,0.13,N,3,142645.777
5,2,23,99996,MORTGAGE,2,ELECTRONICS,B,4800,18.9,0,0.05,N,4,180209.355
3,2,22,32500,RENT,0,HEALTHANDBEAUTY,B,12000,18.9,1,0.37,N,3,54190.961
3,3,28,165000,RENT,3,FURNITURE,B,35000,18.9,0,0.21,N,9,165834.233
2,1,30,210000,MORTGAGE,8,FURNITURE,B,24000,18.9,0,0.11,N,6,39916.523
8,4,35,175000,RENT,0,FURNITURE,B,16000,18.9,0,0.09,N,10,127414.625
2,2,30,90000,RENT,3,MEDICAL,B,24000,18.9,0,0.27,N,6,32511.046
1,5,29,72000,RENT,8,HOMEIMPROVEMENT,B,20400,18.9,0,0.28,N,7,142128.888
4,5,28,21600,OWN,11,HOMEIMPROVEMENT,B,8000,18.9,0,0.37,N,5,134495.292
4,3,28,22200,OWN,,HOMEIMPROVEMENT,B,2500,18.9,0,0.11,N,5,88117.32
7,2,28,80000,RENT,9,PERSONAL,B,18000,18.9,0,0.23,N,6,177029.915
6,2,27,32220,RENT,11,MEDICAL,B,17725,18.9,1,0.55,N,8,45618.488
8,5,32,61000,RENT,4,FURNITURE,B,17000,18.9,0,0.28,N,5,63008.672
7,4,30,22800,RENT,5,PERSONAL,B,1000,18.9,0,0.04,N,5,150220.852
3,3,31,26000,RENT,15,HEALTHANDBEAUTY,B,1250,18.9,0,0.05,N,10,21045.754
1,2,29,14400,RENT,2,HEALTHANDBEAUTY,B,1400,18.9,0,0.1,N,6,25479.603
2,3,31,27600,OWN,1,ELECTRONICS,B,3000,18.9,0,0.11,N,9,64260.892
1,3,29,30000,RENT,12,FURNITURE,B,1500,18.9,1,0.05,N,8,94038.152
2,4,28,15000,RENT,0,MEDICAL,B,1800,18.9,0,0.12,N,7,27877.231
6,3,27,30000,RENT,2,ELECTRONICS,B,2000,18.9,0,0.07,N,8,96148.567
3,2,30,18000,RENT,,ELECTRONICS,B,2400,18.9,0,0.13,N,10,182171.48
9,3,28,31000,RENT,6,PERSONAL,B,2400,18.9,0,0.08,N,6,60083.218
8,1,30,40800,RENT,7,PERSONAL,B,2400,18.9,1,0.06,N,9,196531.394
4,3,28,86400,RENT,1,HOMEIMPROVEMENT,B,2425,18.9,0,0.03,N,8,121316.749
9,3,30,20000,RENT,1,PERSONAL,B,3000,18.9,1,0.15,N,8,27745.884
3,4,34,23000,RENT,4,MEDICAL,B,3000,18.9,0,0.13,N,6,29852.682
5,1,34,31704,RENT,2,HEALTHANDBEAUTY,B,3000,18.9,0,0.09,N,8,142777.036
2,3,30,32796,RENT,8,MEDICAL,B,3000,18.9,0,0.09,N,7,50693.384
5,5,31,34580,RENT,3,PERSONAL,B,3000,18.9,1,0.09,N,6,172355.297
2,5,32,38052,RENT,16,HEALTHANDBEAUTY,B,3000,18.9,0,0.08,N,6,143499.614
5,4,27,57000,RENT,2,ELECTRONICS,B,12000,18.9,0,0.21,N,9,181032.482
2,3,33,58800,RENT,10,MEDICAL,B,3000,18.9,0,0.05,N,9,76195.472
5,2,28,60000,RENT,2,FURNITURE,B,3000,18.9,0,0.05,N,5,16924.942
6,5,27,35000,MORTGAGE,11,MEDICAL,B,9000,18.9,0,0.26,N,5,43083.088
8,2,35,35000,MORTGAGE,5,ELECTRONICS,B,5600,18.9,0,0.16,N,6,133142.024
3,1,27,50004,RENT,12,FURNITURE,B,3200,18.9,0,0.06,N,7,161216.207
5,3,28,35004,OWN,7,ELECTRONICS,B,4000,18.9,0,0.11,N,10,196433.075
5,3,28,35496,MORTGAGE,5,FURNITURE,B,5500,18.9,0,0.15,N,5,74306.36
2,5,31,31500,RENT,2,HEALTHANDBEAUTY,B,3500,18.9,0,0.11,N,6,166658.673
9,3,27,36000,MORTGAGE,6,HEALTHANDBEAUTY,B,4000,18.9,0,0.11,N,9,180054.682
3,1,28,53000,RENT,6,FURNITURE,B,3500,18.9,0,0.07,N,6,49616.479
2,5,29,38400,RENT,4,HEALTHANDBEAUTY,B,3550,18.9,0,0.09,N,7,186541.637
5,4,28,68000,RENT,4,HEALTHANDBEAUTY,B,11000,18.9,0,0.16,N,5,81528.172
7,5,32,37000,MORTGAGE,3,PERSONAL,B,3000,18.9,0,0.08,N,7,135352.469
1,3,31,38000,OWN,15,HEALTHANDBEAUTY,B,10400,18.9,0,0.27,N,10,114601.572
4,1,31,15000,RENT,2,HEALTHANDBEAUTY,B,4000,18.9,1,0.27,N,6,127753.824
3,1,27,21000,RENT,5,MEDICAL,B,4000,18.9,0,0.19,N,9,56932.193
2,2,28,31150,RENT,4,MEDICAL,B,4000,18.9,0,0.13,N,7,180800.089
8,5,32,32004,RENT,16,MEDICAL,B,4000,18.9,0,0.12,N,9,144982.009
7,3,31,33600,RENT,0,MEDICAL,B,4000,18.9,0,0.12,N,5,53898.504
8,3,29,30000,RENT,3,MEDICAL,B,4400,18.9,0,0.15,N,6,180172.54
1,4,30,50000,RENT,6,HEALTHANDBEAUTY,B,4600,18.9,0,0.09,N,7,151673.922
4,4,28,34000,RENT,1,HEALTHANDBEAUTY,B,4800,18.9,0,0.14,N,7,7363.64
2,4,27,40800,MORTGAGE,4,ELECTRONICS,B,6000,18.9,0,0.15,N,10,12741.898
9,3,29,59004,RENT,0,FURNITURE,B,4800,18.9,1,0.08,N,7,125384.717
1,4,27,130000,RENT,3,MEDICAL,B,10000,18.9,0,0.08,N,10,110865.049
6,1,28,42100,RENT,0,PERSONAL,B,4925,18.9,0,0.12,N,7,160203.969
3,2,29,30000,RENT,3,MEDICAL,B,5000,18.9,0,0.17,N,9,106328.693
7,1,32,30960,RENT,5,HEALTHANDBEAUTY,B,5000,18.9,0,0.16,N,10,110107.028
6,1,27,35000,RENT,9,FURNITURE,B,5000,18.9,0,0.14,N,8,64707.857
1,4,32,37000,RENT,0,HEALTHANDBEAUTY,B,5000,18.9,0,0.14,N,7,98837.06
7,3,29,41000,RENT,3,PERSONAL,B,5000,18.9,0,0.12,N,9,131469.653
3,1,27,42072,RENT,3,HEALTHANDBEAUTY,B,5000,18.9,0,0.12,N,10,34436.245
4,3,32,48000,RENT,5,FURNITURE,B,5000,18.9,0,0.1,N,8,16647.952
4,3,30,61000,RENT,1,PERSONAL,B,9000,18.9,0,0.15,N,5,42640.332
6,5,28,50000,RENT,0,HOMEIMPROVEMENT,B,8825,18.9,0,0.18,N,7,137313.064
8,1,29,45000,OWN,13,HEALTHANDBEAUTY,B,15000,18.9,0,0.33,N,8,4384.305
2,4,31,45500,MORTGAGE,5,HEALTHANDBEAUTY,B,7500,18.9,0,0.16,N,5,119742.218
8,2,28,99996,RENT,7,MEDICAL,B,5000,18.9,0,0.05,N,10,159656.318
4,4,29,46000,MORTGAGE,3,HEALTHANDBEAUTY,B,6000,18.9,0,0.13,N,5,73255.765
8,3,28,39000,RENT,12,FURNITURE,B,5250,18.9,0,0.13,N,8,158325.642
6,5,32,47500,RENT,2,MEDICAL,B,5300,18.9,0,0.11,N,8,3072.636
1,2,32,35000,RENT,2,PERSONAL,B,5500,18.9,0,0.16,N,7,182499.369
6,3,29,42000,MORTGAGE,6,PERSONAL,B,6000,18.9,1,0.14,N,9,55615.108
9,5,28,30000,RENT,2,FURNITURE,B,6000,18.9,1,0.2,N,9,10876.497
3,2,29,49349,MORTGAGE,13,FURNITURE,B,4000,18.9,0,0.08,N,5,165084.699
1,2,29,50000,MORTGAGE,0,PERSONAL,B,3575,18.9,0,0.07,N,7,126915.4
4,4,32,59004,RENT,2,HOMEIMPROVEMENT,B,6000,18.9,0,0.1,N,8,81426.436
7,4,30,63552,RENT,,MEDICAL,B,6000,18.9,0,0.09,N,7,80247.733
6,1,31,65000,RENT,2,ELECTRONICS,B,6000,18.9,0,0.09,N,6,56696.987
5,3,29,84000,RENT,3,MEDICAL,B,6000,18.9,0,0.07,N,6,126232.737
8,3,28,50123,MORTGAGE,11,PERSONAL,B,2200,18.9,0,0.04,N,8,157011.537
3,5,29,95000,RENT,0,HEALTHANDBEAUTY,B,6000,18.9,0,0.06,N,7,117997.556
7,3,29,51000,MORTGAGE,12,PERSONAL,B,1800,18.9,0,0.04,N,8,111033.781
9,1,29,51000,MORTGAGE,8,PERSONAL,B,25000,18.9,0,0.49,N,10,55828.337
1,5,30,56400,RENT,1,FURNITURE,B,7000,18.9,1,0.12,N,9,79841.477
4,1,34,51621,MORTGAGE,5,PERSONAL,B,3500,18.9,0,0.07,N,6,43280.85
